country,theme,level,dataset name,item,title,description
AZE,EM,cod-enhanced,cod-em-aze,resource,AZE_AdminBoundaries_TabularData.xlsx,"Azerbaijan administrative level 0-1, economic region, and rayon boundary gazetteer. See caveats."
AZE,EM,cod-enhanced,cod-em-aze,resource,AZE_AdminBoundaries_EM_SHP.zip,"Azerbaijan administrative level 0-1, economic region, and rayon boundary edge-matched shapefiles. See caveats."
AZE,EM,cod-enhanced,cod-em-aze,resource,AZE_AdminBoundaries_EM.gdb.zip,"Azerbaijan administrative level 0-1, economic region, and rayon boundary edge-matched geodatabase. See caveats."
AZE,EM,cod-enhanced,cod-em-aze,resource,AZE_Edgematch_EMF.zip,"Azerbaijan administrative level 0-1, economic region, and rayon boundary edge-matched EMF files. See caveats."
AZE,EM,cod-enhanced,cod-em-aze,resource,COD_External_Edgematch/AZE_AZ_Edgematch (MapServer),"This map service contains a globally edgematched version of OCHA Common Operational Datasets for Azerbaijan: Administrative Boundaries, in Azerbaijani. The service is available as ESRI Map, ESRI Feature, WMS, and KML Services. See the OCHA COD/FOD terms of use for access and use constraints.
"
AZE,EM,cod-enhanced,cod-em-aze,resource,COD_External_Edgematch/AZE_EN_Edgematch (MapServer),"This map service contains a globally edgematched version of OCHA Common Operational Datasets for Azerbaijan: Administrative Boundaries. The service is available as ESRI Map, ESRI Feature, WMS, and KML Services. See the OCHA COD/FOD terms of use for access and use constraints."
ARM,EM,cod-enhanced,cod-em-arm,dataset,Armenia - Subnational Edge-matched Administrative Boundaries,"Armenia administrative level 0-1 edge-matched gazetteer, shapefiles, geodatabase, and geoservice.

These boundaries are suitable for database or GIS linkage to the [Armenia - Subnational Population Statistics](https://data.humdata.org/dataset/cod-ps-arm) tables using the ADM0, ADM1, and ADM2_PCODE fields.

COD-EM datasets do not replace the authoritative [COD-AB available here](https://data.humdata.org/dataset/cod-ab-arm); however COD-EM datasets may be preferred for cartographic purposes.  See caveats.

Vetting and live service provision by [Information Technology Outreach Services (ITOS)](https://cviog.uga.edu/information-technology/) with funding from USAID."
ARM,EM,cod-enhanced,cod-em-arm,resource,ARM_AdminBoundaries_TabularData.xlsx,GAZETTEER
ARM,EM,cod-enhanced,cod-em-arm,resource,ARM_AdminBoundaries_EM_SHP.zip,Armenia administrative level 0-3 boundary shapefiles
ARM,EM,cod-enhanced,cod-em-arm,resource,ARM_AdminBoundaries_EM_EMF.zip,Armenia administrative level 0-3 boundary EMF files
ARM,EM,cod-enhanced,cod-em-arm,resource,ARM_AdminBoundaries_EM.gdb.zip,Armenia administrative level 0-3 boundary geodatabase
ARM,EM,cod-enhanced,cod-em-arm,resource,COD_External_Edgematch/ARM_EN_Edgematch (MapServer),"This map service contains a globally edgematched version of OCHA Common Operational Datasets for Armenia: Administrative Boundaries. The service is available as ESRI Map, ESRI Feature, WMS, and KML Services. See the OCHA COD/FOD terms of use for access and use constraints."
ARM,EM,cod-enhanced,cod-em-arm,resource,COD_External_Edgematch/ARM_HY_Edgematch (MapServer),"This map service contains a globally edgematched version of OCHA Common Operational Datasets for Armenia: Administrative Boundaries, in Armenian. The service is available as ESRI Map, ESRI Feature, WMS, and KML Services. See the OCHA COD/FOD terms of use for access and use constraints."
ARM,EM,cod-enhanced,cod-em-arm,resource,COD_External_Edgematch/ARM_RU_Edgematch (MapServer),"This map service contains OCHA Common Operational Datasets for Armenia: Administrative Boundaries, in Russian. The service is available as ESRI Map, ESRI Feature, WMS, and KML Services. See the OCHA COD/FOD terms of use for access and use constraints.
"
IRQ,PS,cod-enhanced,cod-ps-irq,dataset,Iraq - Subnational Population Statistics,"Iraq administrative level 0-1 sex and age disaggregated 2021 projected population statistics

REFERENCE YEAR:  2021

These tables are suitable for database or GIS joins to the [Iraq - Subnational Administrative Boundaries](https://data.humdata.org/dataset/cod-ab-irq) using the ADM0 and ADM1_PCODE fields."
IRQ,PS,cod-enhanced,cod-ps-irq,resource,IRQ_CODPS_QA_2023.pdf,Iraq administrative level 0-1 sex and age disaggregated 2021 projected population statistics explanatory technical note
IRQ,PS,cod-enhanced,cod-ps-irq,resource,IRQ_admpop_2021.xlsx,Iraq administrative level 0-1 sex and age disaggregated 2021 projected population statistics
IRQ,PS,cod-enhanced,cod-ps-irq,resource,IRQ_admpop_adm1_2021.csv,Iraq administrative level 1 sex and age disaggregated 2021 projected population statistics
IRQ,PS,cod-enhanced,cod-ps-irq,resource,IRQ_admpop_adm0_2021.csv,Iraq administrative level 0 sex and age disaggregated 2021 projected population statistics
NIC,EM,cod-enhanced,cod-em-nic,dataset,Nicaragua - Subnational Edge-matched Administrative Boundaries,"Nicaragua administrative level 0-2 boundaries, gazetteer, and geoservices.

COD-EM datasets do not replace the authoritative COD-AB available here; however COD-EM datasets may be preferred for cartographic purposes. See caveats.

These boundaries are NOT suitable for database or GIS linkage to the [Nicaragua - Subnational Population Statistics](https://data.humdata.org/dataset/cod-ps-nic) tables, which do not have compatible P-coding.

Vetting and live service provision by [Information Technology Outreach Services (ITOS)](https://cviog.uga.edu/information-technology/) with funding from USAID."
NIC,EM,cod-enhanced,cod-em-nic,resource,nic_gz_inide_itos_2023_11_27.xlsx,Nicaragua administrative level 0-2 gazetteer
NIC,EM,cod-enhanced,cod-em-nic,resource,nic_adm_inide_itos_2023_12_07_SHP_EM.zip,Nicaragua administrative level 0-2 edge-matched administrative boundary shapefiles
NIC,EM,cod-enhanced,cod-em-nic,resource,nic_adm_inide_itos_2023_12_07_GDB_EM.gdb.zip,Nicaragua administrative level 0-2 edge-matched administrative boundary geodatabase
NIC,EM,cod-enhanced,cod-em-nic,resource,nic_admbnda_inide_itos_2023_12_07_EMF_EM.zip,Nicaragua administrative level 0-2 edge-matched administrative boundary EMF files
NIC,EM,cod-enhanced,cod-em-nic,resource,COD_External_Edgematch/NIC_ES_Edgematch (MapServer),"This map service contains a globally edgematched version of OCHA Common Operational Datasets for Nicaragua: Administrative Boundaries. The service is available as ESRI Map, ESRI Feature, WMS, and KML Services. See the OCHA COD/FOD terms of use for access and use constraints."
HTI,EM,cod-enhanced,cod-em-hti,dataset,Haiti - Subnational Edge-matched Administrative Boundaries,"Haiti administrative level 0-3 edge-matched gazetteer, shapefiles, geodatabase, and geoservice.

COD-EM datasets do not replace the authoritative [COD-AB available here](https://data.humdata.org/dataset/cod-ab-hti); however COD-EM datasets may be preferred for cartographic purposes.  See caveats.

These layers are suitable for database or GIS linkage to the [Haiti - Subnational Population Statistics](https://data.humdata.org/dataset/cod-ps-hti) tables using the ADM0, ADM1, ADM2, and ADM3_PCODE fields.

Vetting and live service provision by [Information Technology Outreach Services (ITOS)](https://cviog.uga.edu/information-technology/) with funding from USAID."
HTI,EM,cod-enhanced,cod-em-hti,resource,HTI_AdminBoundaries_TabularData.xlsx,Haiti administrative level 0-3 gazetteer
HTI,EM,cod-enhanced,cod-em-hti,resource,hti_adm_cnigs_20181129_EM_SHP.zip,Haiti administrative level 0-3 shapefiles
HTI,EM,cod-enhanced,cod-em-hti,resource,hti_adm_cnigs_20181129_EM_GDB.gdb.zip,Haiti administrative level 0-3 geodatabase
HTI,EM,cod-enhanced,cod-em-hti,resource,hti_adm_cnigs_20181129_EM_EMF.zip,Haiti administrative level 0-3 EMF files
HTI,EM,cod-enhanced,cod-em-hti,resource,COD_External_Edgematch/HTI_FR_Edgematch (MapServer),"This map service contains a globally edgematched version of OCHA Common Operational Datasets for Haiti in French: Administrative Boundaries. The service is available as ESRI Map, ESRI Feature, WMS, and KML Services. See the OCHA COD/FOD terms of use for access and use constraints.
"
DOM,EM,cod-enhanced,cod-em-dom,dataset,Dominican Republic - Subnational Edge-matched Administrative Boundaries,"Dominican Republic administrative level 0-4 edge-matched gazetteer, shapefiles, geodatabase, and geoservice.

COD-EM datasets do not replace the authoritative [COD-AB available here](https://data.humdata.org/dataset/cod-ab-dom); however COD-EM datasets may be preferred for cartographic purposes.  See caveats.

These layers are suitable for database or GIS linkage to the [Dominican Republic - Subnational Population Statistics](https://data.humdata.org/dataset/cod-ps-dom) administrative level 0-2 tables using the ADM0, ADM1, and ADM2_PCODE fields.

Vetting and live service provision by [Information Technology Outreach Services (ITOS)](https://cviog.uga.edu/information-technology/) with funding from USAID."
DOM,EM,cod-enhanced,cod-em-dom,resource,DOM_AdminBoundaries_TabularData.xlsx,Dominican Republic administrative level 0-4 gazetteer
DOM,EM,cod-enhanced,cod-em-dom,resource,dom_adm_one_itos_20210629_EM_SHP.zip,Dominican Republic administrative level 0-4 boundary shapefiles
DOM,EM,cod-enhanced,cod-em-dom,resource,dom_adm_one_itos_20210629_EM_GDB.zip,Dominican Republic administrative level 0-4 boundary geodatabase
DOM,EM,cod-enhanced,cod-em-dom,resource,dom_adm_one_itos_20210629_EM_EMF.zip,Dominican Republic administrative level 0-4 EMF files
DOM,EM,cod-enhanced,cod-em-dom,resource,COD_External_Edgematch/DOM_ES_Edgematch (MapServer),"This map service contains a globally edgematched version of OCHA Common Operational Datasets for the Dominican Republic: Administrative Boundaries. The service is available as ESRI Map, ESRI Feature, WMS, and KML Services."
MAF,EM,cod-enhanced,cod-em-maf,dataset,Saint Martin - Subnational Edge-matched Administrative Boundaries,"Saint Martin administrative level 0 edge-matched gazetteer, shapefiles, geodatabase, and geoservice.

COD-EM datasets do not replace the authoritative [COD-AB available here](https://data.humdata.org/dataset/cod-ab-maf); however COD-EM datasets may be preferred for cartographic purposes.  See caveats.


These layers are suitable for database or GIS linkage to the [Saint Martin- Subnational Population Statistics](https://data.humdata.org/dataset/cod-ps-maf) tables.

Vetting and live service provision by Information Technology Outreach Services (ITOS) with funding from USAID."
MAF,EM,cod-enhanced,cod-em-maf,resource,MAF_AdminBoundaries_TabularData.xlsx,Saint Martin administrative level 0 gazetteer
MAF,EM,cod-enhanced,cod-em-maf,resource,maf_adm_gadm_20240116_EM_SHP.zip,Saint Martin administrative level 0 edge-matched boundary shapefiles
MAF,EM,cod-enhanced,cod-em-maf,resource,maf_adm_gadm_ITOS_20240126_EM_GDB.gdb.zip,Saint Martin administrative level 0 edge-matched boundary geodatabase
MAF,EM,cod-enhanced,cod-em-maf,resource,maf_adm_gadm_20240116_EM_EMF.zip,Saint Martin administrative level 0 edge-matched boundary EMF files
MAF,EM,cod-enhanced,cod-em-maf,resource,COD_External_Edgematch/MAF_FR_Edgematch (MapServer),"This map service contains a globally edgematched version of OCHA Common Operational Datasets for Saint-Martin: Administrative Boundaries. The service is available as ESRI Map, ESRI Feature, WMS, and KML Services. See the OCHA COD/FOD terms of use for access and use constraints."
SXM,EM,cod-enhanced,cod-em-sxm,dataset,Sint Maartin - Subnational Edge-matched Administrative Boundaries,"Sint Maartin administrative level 0-4 edge-matched gazetteer, shapefiles, geodatabase, and geoservice.

This dataset was updated in January 2024 to correspond to the COD-AB with the newer five-regions administrative structure.

COD-EM datasets do not replace the authoritative [COD-AB available here](https://data.humdata.org/dataset/cod-ab-sxm); however COD-EM datasets may be preferred for cartographic purposes.  See caveats.


These layers are suitable for database or GIS linkage to the [Sint Maarten - Subnational Population Statistics](https://data.humdata.org/dataset/cod-ps-sxm) tables.

Vetting and live service provision by Information Technology Outreach Services (ITOS) with funding from USAID.
"
SXM,EM,cod-enhanced,cod-em-sxm,resource,SXM_AdminBoundaries_TabularData.xlsx,Sint Maarten administrative level 0-1 gazetteer
SXM,EM,cod-enhanced,cod-em-sxm,resource,sxm_adm_vromi_20240122_AB_SHP.zip,Sint Maarten administrative level 0-1 boundary shapefiles
SXM,EM,cod-enhanced,cod-em-sxm,resource,sxm_adm_vromi_20240122_AB_GDB.gdb.zip,Sint Maarten administrative level 0-1 boundary geodatabase
SXM,EM,cod-enhanced,cod-em-sxm,resource,sxm_adm_vromi_20240122_AB_EMF.zip,Sint Maarten administrative level 0-1 boundary EMF files
SXM,EM,cod-enhanced,cod-em-sxm,resource,COD_External_Edgematch/SXM_EN_Edgematch (MapServer),"This map service contains a globally edgematched version of OCHA Common Operational Datasets for Sint Maarten: Administrative Boundaries. The service is available as ESRI Map, ESRI Feature, WMS, and KML Services. See the OCHA COD/FOD terms of use for access and use constraints."
MRT,EM,cod-enhanced,cod-em-mrt,dataset,Mauritania - Subnational Edge-matched Administrative Boundaries,"Mauritania administrative level 0-3 edge-matched gazetteer and boundary files.

Live edge-matched boundary geoservices for all  edge-matched locations are available in [this ""COD_External_Edgematch"" catalogue](https://codgis.itos.uga.edu/arcgis/rest/services/COD_External_Edgematch).

COD-EM datasets do not replace the authoritative [COD-AB available here](https://data.humdata.org/dataset/cod-ab-mrt); however COD-EM datasets may be preferred for cartographic purposes.  See caveats.

These layers are suitable for database or GIS linkage to the [Mauritania - Subnational Population Statistics](https://data.humdata.org/dataset/cod-ps-mrt) tables using the ADM0, ADM1, ADM2, and ADM3_PCODE fields.

Vetting and live service provision by Information Technology Outreach Services (ITOS) with funding from USAID.
"
MRT,EM,cod-enhanced,cod-em-mrt,resource,mrt_admgz_ansade_20240327.xlsx,Mauritania administrative level 0-3 boundary gazetteer
MRT,EM,cod-enhanced,cod-em-mrt,resource,mrt_adm_ansade_20240327_EM_SHP.zip,Mauritania administrative level 0-3 edge-matched boundary EMF files
MRT,EM,cod-enhanced,cod-em-mrt,resource,mrt_adm_ansade_20240327_EM_GDB.gdb.zip,Mauritania administrative level 0-3 edge-matched boundary geodatabase
MRT,EM,cod-enhanced,cod-em-mrt,resource,mrt_adm_ansade_20240327_EM_EMF.zip,Mauritania administrative level 0-3 edge-matched boundary EMF files
